record_id,full_name,email,phone,address,bank_name,card_number,expiry_date,cvv,account_status,breach_source
992b0a4f-870d-4882-a429-fa094ef18493,Patricia White,patricia.white400@example.com,+11935228956,990 Main Street,Global Trust Bank,5500602132378688,07/28,970,Expired,Phishing
05115495-0882-4012-a3f2-eacde981ef06,John Taylor,john.taylor515@example.com,+19410159387,250 Main Street,Unity Finance,4111020039630408,09/27,944,Active,SQL Injection
c5a1a4bb-3b9c-426e-a0ba-b9af9e667a67,William Mwangi,william.mwangi975@example.com,+13391382848,637 Main Street,Metro Capital Bank,4111372140626511,05/26,761,Active,SQL Injection
09dd20b6-aec9-4ba3-b596-2ec196a04bf5,James Taylor,james.taylor756@example.com,+12605442154,859 Main Street,Prime National Bank,3400534535756345,10/28,286,Expired,Malware Attack
80d5c5b7-b89d-4f3c-8b52-6af3d15a3942,Mary Brown,mary.brown86@example.com,+19221410225,397 Main Street,Global Trust Bank,3400648706453040,03/28,759,Active,Phishing
a2424bfd-e746-4619-9942-ee5fb125d972,Patricia Taylor,patricia.taylor980@example.com,+10801070246,714 Main Street,Metro Capital Bank,5500043150041344,04/27,989,Blocked,SQL Injection
fa285013-7a77-4440-a6d3-b0f713f00082,Linda Harris,linda.harris661@example.com,+11249825011,757 Main Street,Prime National Bank,3400594103127175,10/30,630,Blocked,Malware Attack
14cc1bf6-6af4-4734-952b-c80cc3e2c48e,Mary Anderson,mary.anderson401@example.com,+18730336371,838 Main Street,Metro Capital Bank,4111347879336742,08/30,996,Expired,SQL Injection
0680bdc1-352e-4b0b-aa9b-27b713a6a6dc,Robert Harris,robert.harris818@example.com,+12694058106,963 Main Street,Unity Finance,5500727041012861,07/26,137,Expired,Malware Attack
f71a8e57-4376-44e3-89e1-2f24463864ea,Robert White,robert.white532@example.com,+14667173322,522 Main Street,Global Trust Bank,5500239488306434,07/28,667,Expired,SQL Injection
747fcbfe-f0f1-4c4d-8e6e-3f2a4ad442db,James Jackson,james.jackson598@example.com,+12542863462,128 Main Street,Metro Capital Bank,3400470611049455,02/29,182,Active,Phishing
a52e0369-2414-45d9-ac76-5157f1df919d,Elizabeth Smith,elizabeth.smith692@example.com,+15763439122,156 Main Street,Prime National Bank,3400179931813908,12/26,658,Active,Malware Attack
13b95cd2-16d6-4ad5-aef3-bea00e908c57,James White,james.white152@example.com,+17867242512,879 Main Street,Global Trust Bank,4111897942963915,05/30,826,Blocked,SQL Injection
c1865f19-9217-4dfd-a631-4e8d8d4822b0,William Thomas,william.thomas319@example.com,+14472304198,483 Main Street,Prime National Bank,5500701909658346,01/27,102,Blocked,Insider Leak
6c13ecae-9a3c-40d8-9f1f-e56518589f77,Robert Mwangi,robert.mwangi752@example.com,+17698216276,114 Main Street,Global Trust Bank,5500111170166453,04/28,866,Active,Phishing
52fc0ab8-1cf0-41ba-a18b-10d8c03f9746,Linda Mwangi,linda.mwangi674@example.com,+16740617424,382 Main Street,Metro Capital Bank,3400580705058542,01/26,397,Expired,Phishing
dfeb6de8-d139-4337-a372-3f4b3ffff450,James Thomas,james.thomas768@example.com,+19322345489,967 Main Street,Global Trust Bank,4111197079583528,03/27,489,Expired,Malware Attack
5a3e9dd3-1008-4443-a969-9d9a4fe43ba6,John Mwangi,john.mwangi691@example.com,+10221910889,217 Main Street,Global Trust Bank,3000654319989123,12/28,385,Blocked,Phishing
f472c7d4-4bae-43a1-8fb7-c598f48617ca,William Smith,william.smith88@example.com,+14968699825,386 Main Street,Prime National Bank,5500854943547968,02/27,418,Active,Phishing
d1dd51e9-c390-440e-874c-8a4206217284,Robert Johnson,robert.johnson766@example.com,+11454313853,900 Main Street,Prime National Bank,3400118273156290,07/30,393,Active,Insider Leak
fcca3595-6bb3-4b23-aa00-efded99fbd6f,Elizabeth White,elizabeth.white477@example.com,+10594195430,500 Main Street,Global Trust Bank,3400921669098674,02/29,602,Blocked,Phishing
e5b7e262-72d8-4c61-a36a-0903fca39cfd,William Jackson,william.jackson208@example.com,+18121765743,936 Main Street,Unity Finance,3000442382548256,09/27,749,Active,Malware Attack
f02393e2-9f06-4ef7-a711-b41eb536f06a,Patricia Smith,patricia.smith404@example.com,+11030486108,791 Main Street,Metro Capital Bank,3400947203778825,05/30,409,Expired,SQL Injection
24e52174-0c69-4d98-9b2c-e397839afcba,William Taylor,william.taylor713@example.com,+10337409853,962 Main Street,Unity Finance,3400665975190673,02/28,228,Blocked,Insider Leak
18480412-28b9-429a-a611-2301025bd1a5,Michael Thomas,michael.thomas917@example.com,+17594433746,638 Main Street,Prime National Bank,5500491183011721,05/26,157,Expired,Phishing
7a27447a-d9d0-40c4-9b5d-6d3555f371d1,Mary Thomas,mary.thomas87@example.com,+15346260032,181 Main Street,Unity Finance,5500984647025207,08/30,832,Blocked,Phishing
628284c3-043c-4e74-8346-df1faec83f46,Michael Johnson,michael.johnson76@example.com,+11139941838,857 Main Street,Prime National Bank,3400623535211431,03/28,642,Expired,SQL Injection
7063735a-9e32-498e-b87e-31445d3eef63,Elizabeth Jackson,elizabeth.jackson297@example.com,+10626699813,701 Main Street,Prime National Bank,3400659331353673,07/28,385,Active,Phishing
7f64198e-8039-4625-be90-e79be39a4e43,Robert Brown,robert.brown461@example.com,+17387545670,245 Main Street,Prime National Bank,5500626754573416,08/27,609,Blocked,Malware Attack
25c25833-259c-4244-8700-13272d234f2f,Patricia Thomas,patricia.thomas390@example.com,+13086660504,644 Main Street,Global Trust Bank,3400074309986644,06/30,924,Blocked,Insider Leak
2b619a6a-bbde-4c01-96fc-30302cabb218,James Harris,james.harris5@example.com,+16052364085,914 Main Street,Unity Finance,3000438933364104,01/28,613,Blocked,Phishing
079f8318-cf81-4f70-94d9-d4ecc2409c19,William Brown,william.brown193@example.com,+14822821222,579 Main Street,Global Trust Bank,3400264995194393,01/29,316,Blocked,Insider Leak
832c3152-4b91-432b-91db-5cd7f214ad54,Mary Jackson,mary.jackson569@example.com,+16972696152,699 Main Street,Unity Finance,5500118394112241,04/27,139,Active,Phishing
eff5c285-4d55-404e-8f7d-d5442f66d8ad,Michael Taylor,michael.taylor308@example.com,+17980414498,928 Main Street,Global Trust Bank,3400979694805820,07/29,206,Expired,Phishing
93ac5f5c-2c9a-4ece-835b-bf0a3d6a7a31,Elizabeth Taylor,elizabeth.taylor186@example.com,+14919632415,561 Main Street,Unity Finance,4111695129906723,07/27,453,Expired,Malware Attack
495ac8de-a823-42f7-9475-a36fab86b2e7,Elizabeth Mwangi,elizabeth.mwangi726@example.com,+16900331181,885 Main Street,Prime National Bank,3400648360368910,07/26,426,Blocked,Phishing
6f028e0a-b785-4f0e-a25c-2f7198479338,James Jackson,james.jackson850@example.com,+17336341344,435 Main Street,Unity Finance,3400265238217813,06/28,281,Blocked,Insider Leak
f51c86c9-72c8-4c6c-a26f-d2d918c20ec3,Michael Anderson,michael.anderson997@example.com,+11881170736,932 Main Street,Global Trust Bank,4111023049510732,07/30,530,Active,Insider Leak
7f37acc2-f1d0-492b-8c1a-7028e8b94b8b,Jennifer Anderson,jennifer.anderson639@example.com,+13168818894,841 Main Street,Prime National Bank,4111051952534308,04/27,681,Active,Phishing
ab6f8dbc-a02b-4c2b-881f-4d45fa960b2f,Elizabeth Taylor,elizabeth.taylor336@example.com,+11698176540,876 Main Street,Global Trust Bank,4111703965761384,07/29,319,Expired,Malware Attack
078aa9af-0777-4779-9265-88bbca29a018,Jennifer Anderson,jennifer.anderson833@example.com,+19272095522,476 Main Street,Unity Finance,3400981983368819,01/29,107,Active,Malware Attack
6ac9bb4d-06f5-41ea-a2c9-9b390d12956c,Linda Johnson,linda.johnson985@example.com,+13569864443,389 Main Street,Metro Capital Bank,3000832882602101,04/30,579,Expired,Insider Leak
4443f453-3906-401a-b686-7855d9222842,Patricia Anderson,patricia.anderson605@example.com,+11477093305,574 Main Street,Metro Capital Bank,4111227586851997,03/27,542,Expired,Malware Attack
be5dce3b-f16c-42fc-a2b8-5afe361d83c3,Linda White,linda.white563@example.com,+18025664328,950 Main Street,Metro Capital Bank,3400120123941818,11/26,358,Active,SQL Injection
8336c45f-c3f0-4934-8841-2537d60c01fd,James Thomas,james.thomas924@example.com,+16651904424,689 Main Street,Global Trust Bank,3400190778898061,11/29,779,Active,Insider Leak
e96560cc-9aa6-4bc1-b598-b54855216023,Robert Smith,robert.smith868@example.com,+13962722026,498 Main Street,Global Trust Bank,3000272949339747,12/29,168,Expired,SQL Injection
26a0b90c-d7cd-4de3-b3ce-803792a73344,William Smith,william.smith454@example.com,+14898254202,497 Main Street,Metro Capital Bank,3000441038677337,07/26,195,Blocked,Phishing
73e72658-2682-4c47-9dbd-bedd75269d28,Linda Thomas,linda.thomas135@example.com,+19003495824,681 Main Street,Unity Finance,3400966238163968,08/29,764,Expired,Phishing
cab00f91-7d1c-4ae1-8465-8ed8b6d4d602,Elizabeth Smith,elizabeth.smith205@example.com,+15427087511,562 Main Street,Prime National Bank,3000556825979368,06/27,775,Active,Malware Attack
5bb053c1-dc22-44cc-b66b-1946fcdf4190,Michael Smith,michael.smith715@example.com,+19597356779,923 Main Street,Metro Capital Bank,4111132640973156,07/28,420,Blocked,SQL Injection
efdaee72-1b5d-449c-8317-bdf1b2fd6ee5,William Thomas,william.thomas207@example.com,+10701270590,178 Main Street,Global Trust Bank,5500093365961918,09/27,573,Active,Malware Attack
332c0616-56ff-4957-bab9-4df8832818f5,Jennifer Taylor,jennifer.taylor223@example.com,+10828737426,641 Main Street,Prime National Bank,3000482278211204,01/26,908,Expired,SQL Injection
ed6f9a1d-0ce6-4a6f-8b06-0ed770ad0471,Patricia Smith,patricia.smith151@example.com,+15208923816,545 Main Street,Global Trust Bank,5500377787267607,12/26,342,Blocked,Phishing
dc0aaafc-cbb9-41ec-9cbf-6681786f5749,Jennifer Jackson,jennifer.jackson667@example.com,+13430161357,743 Main Street,Global Trust Bank,5500462087081563,01/26,968,Active,SQL Injection
7b5601c7-e210-40c0-b2a1-9428b7e9a820,Michael Johnson,michael.johnson775@example.com,+15293237631,186 Main Street,Global Trust Bank,5500084677976726,03/27,122,Expired,SQL Injection
00d8add8-2a4f-494d-9b96-969517c04427,Linda Anderson,linda.anderson867@example.com,+18916654417,210 Main Street,Prime National Bank,3400099603673239,12/26,446,Active,Malware Attack
8ae9a804-8370-4234-88e8-0fce5edf6d93,Elizabeth Brown,elizabeth.brown98@example.com,+11311317849,198 Main Street,Global Trust Bank,3000637277943862,04/29,811,Active,Phishing
d22647bb-d51a-49ff-8aee-d53c8aad9d00,James Harris,james.harris314@example.com,+12662488442,397 Main Street,Unity Finance,3000840734125167,07/26,706,Expired,SQL Injection
65e8d2fa-75ad-47f7-b94d-aa12ca656853,John Brown,john.brown106@example.com,+14197447734,735 Main Street,Global Trust Bank,3400146055994352,04/28,849,Blocked,Insider Leak
3ef87bf0-4887-4929-a968-7f4942b6ca41,Mary Taylor,mary.taylor794@example.com,+18486013115,970 Main Street,Unity Finance,3000275178267572,02/30,971,Blocked,Phishing
775cea25-1f8a-4f2c-be0e-8dca7082f3fe,William Taylor,william.taylor375@example.com,+17224643452,122 Main Street,Global Trust Bank,3000551187472697,07/30,119,Active,Phishing
20cb2479-eff0-4924-bc0c-1fb33f781285,Elizabeth Thomas,elizabeth.thomas612@example.com,+16471753402,668 Main Street,Prime National Bank,3000136969364744,12/26,109,Blocked,Insider Leak
140cb6b4-a1e0-4bbb-9eba-1e19d20be42e,Jennifer Jackson,jennifer.jackson556@example.com,+10197150821,598 Main Street,Global Trust Bank,3400441449801796,10/29,867,Blocked,SQL Injection
7a750012-f1ea-4b11-a2b5-00dba3c8699c,Linda Taylor,linda.taylor931@example.com,+18526524101,854 Main Street,Metro Capital Bank,3400904944821341,10/26,430,Blocked,Phishing
e3c5ca9c-b2d3-461c-83f2-f2dc09492317,Michael White,michael.white581@example.com,+10300529766,614 Main Street,Metro Capital Bank,3000762400633235,11/27,874,Expired,Malware Attack
1ad06ec1-af14-4a57-ae96-2ebcfa7106e7,John Smith,john.smith662@example.com,+12282146190,323 Main Street,Global Trust Bank,3400201327798617,10/30,905,Expired,Insider Leak
8ca79c4c-10ac-42c2-8efe-9b130fc2d041,James Mwangi,james.mwangi174@example.com,+18263268549,935 Main Street,Prime National Bank,4111248288579598,04/27,659,Expired,SQL Injection
9ffb2670-c3b8-43d7-b079-68d6e4bba371,Patricia White,patricia.white621@example.com,+13713868297,510 Main Street,Global Trust Bank,3000154990703860,09/28,760,Active,Insider Leak
5365008e-d11d-4aa1-9690-a1eb80c2fb33,Elizabeth Brown,elizabeth.brown158@example.com,+14968833418,803 Main Street,Metro Capital Bank,4111203672186688,12/27,644,Blocked,Insider Leak
9a209712-21de-441c-82b6-8df6a4a0574b,Elizabeth Mwangi,elizabeth.mwangi631@example.com,+19374047119,127 Main Street,Unity Finance,3000308601059187,10/29,810,Active,Phishing
cf082ed6-4b28-4c7c-82ba-aa8d0eb63f82,William Smith,william.smith929@example.com,+13400041638,567 Main Street,Prime National Bank,4111511901973399,04/27,635,Expired,Malware Attack
c4f4636e-43dc-4034-a0b7-8c32f0f263ec,Jennifer Mwangi,jennifer.mwangi229@example.com,+15013691873,146 Main Street,Metro Capital Bank,5500359190745387,11/28,980,Active,Insider Leak
19a136e5-1a0b-4f27-80c0-eaa4fedc8704,Jennifer Anderson,jennifer.anderson384@example.com,+11128805525,104 Main Street,Prime National Bank,4111584053430753,11/27,496,Expired,Insider Leak
beec1f40-0039-4528-8e8e-8fed8e5bf14f,Mary Anderson,mary.anderson454@example.com,+17261506149,329 Main Street,Global Trust Bank,5500417974163270,09/28,912,Expired,SQL Injection
30ebd4b7-7187-4f35-9a6a-786bce57212a,Michael Thomas,michael.thomas471@example.com,+10167876936,578 Main Street,Unity Finance,3400777098481644,11/30,758,Expired,Phishing
ac37039d-f016-4c43-960b-dd89a3ce4d09,Patricia Anderson,patricia.anderson541@example.com,+11049228975,153 Main Street,Global Trust Bank,4111568364584849,10/27,170,Expired,Malware Attack
28937dab-994c-4506-a8e7-13e9d74b0449,Mary Johnson,mary.johnson790@example.com,+13090209549,658 Main Street,Metro Capital Bank,5500153508114505,01/28,132,Active,Malware Attack
07c38e78-119a-4a07-8a6f-3a120bb54f16,Linda Thomas,linda.thomas492@example.com,+16614502888,971 Main Street,Metro Capital Bank,5500177705155152,10/27,746,Expired,SQL Injection
42874b64-090d-4ed4-8215-7011a9fbb79c,Patricia Jackson,patricia.jackson182@example.com,+19172488437,704 Main Street,Global Trust Bank,4111616637963790,05/27,939,Blocked,Malware Attack
45af6cdf-ffde-4031-99f0-36eaf580cb07,Linda Taylor,linda.taylor211@example.com,+19228435715,994 Main Street,Metro Capital Bank,4111726794269319,05/29,984,Active,Phishing
3d460ae8-b80b-4575-9177-a08424d17f2e,William Mwangi,william.mwangi99@example.com,+16734124442,278 Main Street,Metro Capital Bank,5500785070841717,09/30,797,Active,Insider Leak
bd1fc263-fdb5-402a-964c-e5e590740189,Elizabeth Brown,elizabeth.brown36@example.com,+16413019155,642 Main Street,Prime National Bank,5500818390515309,03/28,129,Expired,Insider Leak
ab382bee-f50f-4ff0-ba56-9798a1a3c7b6,Mary Taylor,mary.taylor755@example.com,+15997919136,367 Main Street,Metro Capital Bank,3000752090002982,03/27,283,Blocked,Insider Leak
64a85832-6b07-44c4-aa1c-4e93844a7919,John Smith,john.smith721@example.com,+12108847685,420 Main Street,Unity Finance,3400358205682371,12/26,501,Active,Malware Attack
61ab3500-36e3-484d-b17f-8bb5948854a8,Elizabeth Anderson,elizabeth.anderson17@example.com,+10439631497,924 Main Street,Unity Finance,3000877248329061,03/28,522,Blocked,Malware Attack
e68258b3-798a-4224-8bfe-93791c16f15f,Elizabeth Smith,elizabeth.smith874@example.com,+17725452096,133 Main Street,Global Trust Bank,3400665139236867,10/30,742,Expired,Phishing
5f977ab4-a451-45bd-8112-0aca6cbe78c1,Jennifer Thomas,jennifer.thomas851@example.com,+16211626717,840 Main Street,Global Trust Bank,5500304997900566,12/28,262,Expired,SQL Injection
44ee78c7-b168-47c2-967c-6f2a32aef2f3,John Brown,john.brown1@example.com,+13288179937,242 Main Street,Global Trust Bank,3000824082826637,04/27,376,Blocked,Malware Attack
1068db19-c13c-434c-86e9-a8d7c553e255,William Mwangi,william.mwangi94@example.com,+18131820256,703 Main Street,Unity Finance,4111808556428948,04/27,928,Expired,Phishing
9d73268d-bb6f-4729-b36e-499802c679aa,Patricia Johnson,patricia.johnson977@example.com,+13102734241,661 Main Street,Global Trust Bank,3400050728049661,02/27,255,Expired,Phishing
9d75d0d2-e622-4b5a-9cd1-139fb935ebe3,John Johnson,john.johnson741@example.com,+17228979177,691 Main Street,Global Trust Bank,3000444604030273,07/28,460,Expired,Phishing
3f13b82c-923b-4eac-8e70-92fb8d819166,Patricia Thomas,patricia.thomas150@example.com,+15240548762,304 Main Street,Global Trust Bank,5500791954375395,06/29,692,Blocked,Malware Attack
dc9246bc-8d27-4da5-bc15-6c33e47f8b82,Linda Brown,linda.brown679@example.com,+14108267181,349 Main Street,Metro Capital Bank,4111707524635378,11/28,513,Blocked,Malware Attack
76b99b40-a323-438a-a049-3c5e6a573f09,Jennifer Jackson,jennifer.jackson284@example.com,+15415805378,525 Main Street,Prime National Bank,4111643144175684,09/26,108,Expired,Phishing
d2893ef4-dbaa-42d0-8372-10d67f4664cd,Linda Anderson,linda.anderson766@example.com,+12029015768,922 Main Street,Unity Finance,3000677725079136,02/26,739,Active,Phishing
657ecef5-5067-41c7-804f-8ce9181884c7,Elizabeth Thomas,elizabeth.thomas698@example.com,+11563769567,145 Main Street,Metro Capital Bank,3400940547818669,01/28,485,Active,Malware Attack
ae6cc64d-3555-406b-a578-d0ffd0c5e45b,Robert Mwangi,robert.mwangi912@example.com,+11076340374,321 Main Street,Unity Finance,5500256292688138,06/27,113,Active,Phishing
98957352-7ddb-4a4f-a5f2-e7739f293036,William Mwangi,william.mwangi444@example.com,+10142919349,421 Main Street,Prime National Bank,5500630799220590,08/27,819,Active,SQL Injection
4aeebff4-62eb-40e2-8859-a1d5dbea5311,Mary Smith,mary.smith218@example.com,+15462214543,940 Main Street,Global Trust Bank,5500816036842034,07/26,327,Expired,SQL Injection
07fb9748-ddc9-4387-82d0-c60cabe7859c,Robert Thomas,robert.thomas894@example.com,+10996163079,167 Main Street,Metro Capital Bank,5500021936001884,10/30,369,Blocked,Insider Leak
3f57a334-47cc-414c-b6dd-abb95dc3bf0c,Michael Harris,michael.harris130@example.com,+16572683417,118 Main Street,Metro Capital Bank,3000521604565803,08/30,176,Active,Insider Leak
c0588fa5-1188-4062-8d58-21718f6b1473,Patricia Anderson,patricia.anderson543@example.com,+10922293391,493 Main Street,Prime National Bank,3400583263087509,09/27,784,Blocked,Insider Leak
2a12c91a-320e-46f0-88cc-77843317d37e,Elizabeth Johnson,elizabeth.johnson333@example.com,+15494825214,617 Main Street,Unity Finance,3000318812885019,07/29,771,Active,SQL Injection
1e0d94c6-5f32-4923-b228-e13594ede0f2,John White,john.white302@example.com,+13505029205,538 Main Street,Unity Finance,3400213061080920,02/27,445,Blocked,Insider Leak
20fd4db4-3618-48cb-9202-8438326483ba,Elizabeth Jackson,elizabeth.jackson450@example.com,+11537641273,806 Main Street,Unity Finance,4111898763365025,12/30,454,Blocked,Malware Attack
d9b58b9a-82b8-4b26-9efa-c88505df4efc,Elizabeth Johnson,elizabeth.johnson970@example.com,+15887476016,496 Main Street,Unity Finance,5500391936917490,07/29,423,Active,Insider Leak
c6d41b23-45f5-4f4d-a41c-ca1a90113cb3,Patricia Taylor,patricia.taylor432@example.com,+14160524140,171 Main Street,Prime National Bank,5500418460098378,01/30,117,Blocked,Insider Leak
2a07bfe1-49f8-4469-8ea9-a81ef075b29b,Michael Thomas,michael.thomas977@example.com,+17275331457,967 Main Street,Metro Capital Bank,3000179335798238,06/27,512,Blocked,Malware Attack
7a2716a6-c2c5-41e6-ba45-c5ab9b39559a,James Smith,james.smith639@example.com,+19919380836,353 Main Street,Prime National Bank,4111687868196894,12/27,958,Expired,Malware Attack
feaad061-ccd1-48eb-b616-097e237f2d96,Robert Jackson,robert.jackson941@example.com,+12644907454,829 Main Street,Global Trust Bank,3400739448185503,07/28,955,Active,Phishing
311d072c-42fa-45f3-85b5-8f8713a63411,Jennifer Smith,jennifer.smith719@example.com,+19152247701,839 Main Street,Global Trust Bank,5500589799194657,07/28,610,Expired,Phishing
b60ce947-dd86-4e71-93ad-1053255bfdb5,James Mwangi,james.mwangi667@example.com,+13165148939,849 Main Street,Unity Finance,4111121669298704,12/30,151,Blocked,Malware Attack
8b24667d-1dd6-4e1a-a10c-a56a8ccae28d,Michael Jackson,michael.jackson710@example.com,+13466593787,116 Main Street,Unity Finance,3000264290172812,05/28,925,Active,Insider Leak
0834f93e-36b7-459a-bf5b-901750f114b1,Patricia Anderson,patricia.anderson671@example.com,+10488607505,753 Main Street,Prime National Bank,5500267394168076,06/26,589,Expired,Malware Attack
954d5a53-4489-4ea4-b024-d4ff819a9451,Patricia Taylor,patricia.taylor163@example.com,+14017365975,577 Main Street,Metro Capital Bank,3000253456851191,12/27,278,Active,Malware Attack
2281f79b-5f68-47a6-b7b5-3051951a731a,Jennifer Harris,jennifer.harris495@example.com,+13522349461,554 Main Street,Metro Capital Bank,5500740707521637,06/30,385,Active,SQL Injection
31d4789a-694c-444c-bee2-73d54d993c0d,William Taylor,william.taylor206@example.com,+13726462384,169 Main Street,Unity Finance,4111471804810076,03/26,909,Active,Phishing
313dcb00-3360-4dd6-be92-5850ca56c336,Jennifer Taylor,jennifer.taylor705@example.com,+16096303848,450 Main Street,Unity Finance,4111292924798910,04/30,797,Active,Malware Attack
f64509d6-a4da-4675-a1f1-6742c3ea3a71,Mary Thomas,mary.thomas614@example.com,+16918870823,364 Main Street,Prime National Bank,3000825212163629,12/27,736,Blocked,Insider Leak
98ea0176-6705-4edf-8e43-5c36cbda3f3c,William Mwangi,william.mwangi503@example.com,+15489339648,920 Main Street,Unity Finance,3400160685846935,09/28,940,Active,SQL Injection
03a2c512-5d98-4739-8847-cbe8daf47c1f,Linda Brown,linda.brown236@example.com,+14211925704,451 Main Street,Prime National Bank,3400805261100994,11/26,645,Blocked,SQL Injection
17a52ff5-dc9f-4a78-9cf9-23acf775409b,Patricia Thomas,patricia.thomas589@example.com,+19930652407,741 Main Street,Prime National Bank,3000798272039647,10/26,527,Active,SQL Injection
90e6a24d-e38d-4566-8ed4-259f90d7883e,Mary Harris,mary.harris465@example.com,+19247484907,296 Main Street,Metro Capital Bank,3000361323968165,03/27,645,Active,Insider Leak
0d1e54ff-5485-4613-bcc6-a7debdf6c00c,James Johnson,james.johnson771@example.com,+14654567524,725 Main Street,Prime National Bank,3400109264522908,01/29,247,Expired,Insider Leak
65ef0439-d1b9-404d-86b2-5c153b16826f,Elizabeth Harris,elizabeth.harris216@example.com,+11305014675,535 Main Street,Metro Capital Bank,3400250415966170,08/29,607,Active,Insider Leak
33c62172-ecd5-4690-8da4-8164f5b35ca1,Jennifer Jackson,jennifer.jackson716@example.com,+13535603691,694 Main Street,Global Trust Bank,3000558847246267,06/28,112,Blocked,SQL Injection
8141dea5-6896-4b5a-9212-0bcf30097ad8,Elizabeth Brown,elizabeth.brown533@example.com,+15223001944,814 Main Street,Prime National Bank,4111011468686457,03/26,732,Expired,SQL Injection
76e47f9a-cd0d-4ec9-a370-885bb7d2128f,Mary Smith,mary.smith294@example.com,+14968608006,572 Main Street,Prime National Bank,3000643848790147,06/26,275,Expired,SQL Injection
bebfb6f9-9f47-4b0e-b842-a4faf26f12f1,Elizabeth Mwangi,elizabeth.mwangi578@example.com,+15001772993,926 Main Street,Global Trust Bank,3000494992794697,05/30,793,Active,Phishing
af473c90-44a5-4224-8ec0-08180fab3153,James Brown,james.brown626@example.com,+12845716477,455 Main Street,Global Trust Bank,3000891372109667,03/28,474,Active,Insider Leak
f14b5694-017d-47b7-9413-094ff7a4419c,Patricia Brown,patricia.brown191@example.com,+13711912703,629 Main Street,Unity Finance,4111790914481190,06/26,429,Expired,Insider Leak
ce89be0f-603d-4a0f-87ef-087569ca8ab5,James Mwangi,james.mwangi21@example.com,+10313439418,239 Main Street,Metro Capital Bank,3000871426012439,11/27,798,Expired,SQL Injection
213e75a8-5e05-439b-ab7a-512c68609b2d,Jennifer Harris,jennifer.harris711@example.com,+14297427528,427 Main Street,Global Trust Bank,5500844784657872,05/29,507,Active,Insider Leak
b1b9300e-5219-46e6-87f1-c837661dff47,Elizabeth Mwangi,elizabeth.mwangi464@example.com,+16052121295,321 Main Street,Global Trust Bank,3000972977347614,05/27,225,Expired,Insider Leak
3bbc3b4e-aa96-4480-bafa-a77281a7e704,Robert Mwangi,robert.mwangi375@example.com,+19420479498,276 Main Street,Prime National Bank,5500806099204480,11/27,976,Active,Phishing
b22e8ace-2ab0-4db4-b71c-b29b932aa057,John Smith,john.smith431@example.com,+17786559246,183 Main Street,Metro Capital Bank,5500130808169553,03/26,708,Active,Insider Leak
7e627a7c-89d2-4d93-a0fb-bebdd67e1596,John Thomas,john.thomas941@example.com,+12724229828,412 Main Street,Unity Finance,3400135022380504,03/30,565,Expired,SQL Injection
a657e0f4-7f67-468c-a1e1-32441d3ee132,Jennifer Jackson,jennifer.jackson259@example.com,+18422020045,529 Main Street,Metro Capital Bank,5500834479606334,04/30,736,Expired,SQL Injection
66294f9d-e918-447b-9add-a15fad77bfee,John Anderson,john.anderson128@example.com,+11691809608,297 Main Street,Metro Capital Bank,5500255877297990,08/28,589,Active,Malware Attack
7c06dbc1-3d54-4c07-ac8f-15c9e0008d17,James Mwangi,james.mwangi858@example.com,+17544596321,731 Main Street,Metro Capital Bank,3000195526994859,11/30,866,Active,SQL Injection
38a4c8cb-bf01-46de-976f-a25aadd28f48,Linda Brown,linda.brown933@example.com,+12546169606,451 Main Street,Global Trust Bank,5500199378273431,01/27,526,Blocked,Phishing
40c64e9e-8f00-4b60-a9fa-9b808335c804,Mary Johnson,mary.johnson292@example.com,+14623438512,164 Main Street,Prime National Bank,5500382076616372,04/30,445,Expired,SQL Injection
17baee30-5b3b-4076-9fbf-b6984723a671,Elizabeth Johnson,elizabeth.johnson403@example.com,+14937530272,482 Main Street,Metro Capital Bank,3000556975805404,01/26,586,Expired,Malware Attack
0021cda5-80cc-4d62-af4e-9eb4094217c5,William Anderson,william.anderson697@example.com,+19969766318,634 Main Street,Global Trust Bank,5500005715491560,09/27,806,Blocked,Phishing
37bf694d-88ae-4371-991b-48381fed47f4,Linda Smith,linda.smith107@example.com,+14549733955,695 Main Street,Global Trust Bank,5500629698335788,12/28,360,Blocked,Malware Attack
63e4bb9f-76dd-48ba-a0b1-543efef1bacd,Patricia Brown,patricia.brown720@example.com,+17153142965,358 Main Street,Prime National Bank,5500315353864460,12/29,644,Expired,SQL Injection
64a407c7-0497-45fb-a461-2effa79b476e,Patricia Johnson,patricia.johnson287@example.com,+11715873807,359 Main Street,Unity Finance,3000734936594772,06/28,228,Active,Phishing
3059f8e3-69a4-4d0d-a79b-25b86e6894ca,John Harris,john.harris519@example.com,+12969946697,620 Main Street,Metro Capital Bank,4111669419816628,01/26,758,Active,Insider Leak
ca524cb0-d065-4856-b552-750931d142eb,Elizabeth Mwangi,elizabeth.mwangi334@example.com,+18368096532,173 Main Street,Global Trust Bank,3400774986524779,10/29,116,Expired,SQL Injection
8586713a-918a-40df-82d7-ee8bb26b6f92,Michael Taylor,michael.taylor827@example.com,+16426281151,557 Main Street,Metro Capital Bank,4111328550433039,11/29,640,Blocked,Malware Attack
754cb128-38e1-4cf1-adbf-4c11dff6c520,John Smith,john.smith87@example.com,+18834602325,895 Main Street,Global Trust Bank,5500236919003756,09/30,127,Active,SQL Injection
